"id";"dht11_umidade";"dht11_temperatura";"lm35_temperatura";"luminosidade";"chave"
901;57.0;25.0;0.0;23.0;0
902;57.0;25.0;0.0;24.0;0
903;57.0;25.0;0.0;24.0;0
904;57.0;25.0;0.0;24.0;0
905;57.0;25.0;0.0;24.0;0
906;57.0;25.0;0.0;24.0;0
907;57.0;25.0;0.0;24.0;0
908;57.0;25.0;0.0;24.0;0
909;57.0;25.0;0.0;24.0;0
910;57.0;25.0;0.0;24.0;0
911;57.0;25.0;0.0;24.0;0
912;57.0;25.0;0.0;24.0;0
913;57.0;25.0;0.0;23.0;0
914;57.0;25.0;0.0;23.0;0
915;57.0;25.0;0.0;24.0;0
916;57.0;25.0;0.0;24.0;0
917;57.0;25.0;0.0;23.0;0
918;57.0;25.0;0.0;23.0;0
919;57.0;25.0;0.0;24.0;0
920;57.0;25.0;0.0;24.0;0
921;57.0;25.0;0.0;24.0;0
922;57.0;25.0;0.0;24.0;0
923;57.0;25.0;0.0;23.0;0
924;57.0;25.0;0.0;23.0;0
925;57.0;25.0;0.0;24.0;0
926;57.0;25.0;0.0;24.0;0
927;57.0;25.0;0.0;23.0;0
928;57.0;25.0;0.0;24.0;0
929;57.0;25.0;0.0;23.0;0
930;57.0;25.0;0.0;24.0;0
931;57.0;25.0;0.0;24.0;0
932;57.0;25.0;0.0;24.0;0
933;57.0;25.0;0.0;24.0;0
934;57.0;25.0;0.0;23.0;0
935;57.0;25.0;0.0;24.0;0
936;57.0;25.0;0.0;24.0;0
937;57.0;25.0;0.0;24.0;0
938;57.0;25.0;0.0;24.0;0
939;57.0;25.0;0.0;24.0;0
940;57.0;25.0;0.0;24.0;0
941;57.0;25.0;0.0;23.0;0
942;57.0;25.0;0.0;24.0;0
943;57.0;25.0;0.0;23.0;0
944;57.0;25.0;0.0;24.0;0
945;57.0;25.0;0.0;24.0;0
946;57.0;25.0;0.0;24.0;0
947;57.0;25.0;0.0;23.0;0
948;57.0;25.0;0.0;24.0;0
949;57.0;25.0;0.0;24.0;0
950;57.0;25.0;0.0;24.0;0
951;57.0;25.0;0.0;23.0;0
952;57.0;25.0;0.0;23.0;0
953;57.0;25.0;0.0;24.0;0
954;57.0;25.0;0.0;24.0;0
955;57.0;25.0;0.0;24.0;0
956;57.0;25.0;0.0;24.0;0
957;57.0;25.0;0.0;24.0;0
958;57.0;25.0;0.0;23.0;0
959;57.0;25.0;0.0;24.0;0
960;57.0;25.0;0.0;24.0;0
961;57.0;25.0;0.0;24.0;0
962;57.0;25.0;0.0;23.0;0
963;57.0;25.0;0.0;23.0;0
964;57.0;25.0;0.0;24.0;0
965;57.0;25.0;0.0;24.0;0
966;57.0;25.0;0.0;24.0;0
967;57.0;25.0;0.0;23.0;0
968;57.0;25.0;0.0;24.0;0
969;57.0;25.0;0.0;24.0;0
970;57.0;25.0;0.0;24.0;0
971;57.0;25.0;0.0;24.0;0
972;57.0;25.0;0.0;24.0;0
973;57.0;25.0;0.0;23.0;0
974;57.0;25.0;0.0;24.0;0
975;57.0;25.0;0.0;24.0;0
976;57.0;25.0;0.0;23.0;0
977;57.0;25.0;0.0;24.0;0
978;57.0;25.0;0.0;24.0;0
979;57.0;25.0;0.0;23.0;0
980;57.0;25.0;0.0;24.0;0
981;57.0;25.0;0.0;24.0;0
982;57.0;25.0;0.0;23.0;0
983;57.0;25.0;0.0;24.0;0
984;57.0;25.0;0.0;24.0;0
985;57.0;25.0;0.0;23.0;0
986;58.0;25.0;0.0;23.0;0
987;58.0;25.0;0.0;24.0;0
988;58.0;25.0;0.0;23.0;0
989;58.0;25.0;0.0;23.0;0
990;58.0;25.0;0.0;23.0;0
991;57.0;25.0;0.0;24.0;0
992;57.0;25.0;0.0;23.0;0
993;57.0;25.0;0.0;24.0;0
994;57.0;25.0;0.0;23.0;0
995;57.0;25.0;0.0;23.0;0
996;57.0;25.0;0.0;23.0;0
997;57.0;25.0;0.0;24.0;0
998;57.0;25.0;0.0;24.0;0
999;57.0;25.0;0.0;23.0;0
1000;57.0;25.0;0.0;23.0;0
1001;57.0;25.0;0.0;24.0;0
1002;57.0;25.0;0.0;23.0;0
1003;57.0;25.0;0.0;24.0;0
1004;57.0;25.0;0.0;23.0;0
1005;57.0;25.0;0.0;24.0;0
1006;57.0;25.0;0.0;23.0;0
1007;57.0;25.0;0.0;24.0;0
1008;57.0;25.0;0.0;24.0;0
1009;57.0;25.0;0.0;23.0;0
1010;57.0;25.0;0.0;24.0;0
1011;57.0;25.0;0.0;23.0;0
1012;57.0;25.0;0.0;24.0;0
1013;57.0;25.0;0.0;24.0;0
1014;57.0;25.0;0.0;24.0;0
1015;57.0;25.0;0.0;24.0;0
1016;57.0;25.0;0.0;24.0;0
1017;57.0;25.0;0.0;23.0;0
1018;57.0;25.0;0.0;24.0;0
1019;57.0;25.0;0.0;24.0;0
1020;57.0;25.0;0.0;23.0;0
1021;57.0;25.0;0.0;23.0;0
1022;57.0;25.0;0.0;23.0;0
1023;57.0;25.0;0.0;23.0;0
1024;58.0;25.0;0.0;23.0;0
1025;58.0;25.0;0.0;24.0;0
1026;58.0;25.0;0.0;24.0;0
1027;58.0;25.0;0.0;23.0;0
1028;58.0;25.0;0.0;24.0;0
1029;58.0;25.0;0.0;24.0;0
1030;58.0;25.0;0.0;23.0;0
1031;58.0;25.0;0.0;23.0;0
1032;58.0;25.0;0.0;24.0;0
1033;58.0;25.0;0.0;24.0;0
1034;58.0;25.0;0.0;24.0;0
1035;58.0;25.0;0.0;24.0;0
1036;57.0;25.0;0.0;24.0;0
1037;57.0;25.0;0.0;23.0;0
1038;57.0;25.0;0.0;24.0;0
1039;57.0;25.0;0.0;24.0;0
1040;58.0;25.0;0.0;23.0;0
1041;59.0;25.0;0.0;23.0;0
1042;59.0;25.0;0.0;23.0;0
1043;59.0;25.0;0.0;24.0;0
1044;59.0;25.0;0.0;24.0;0
1045;59.0;25.0;0.0;23.0;0
1046;58.0;25.0;0.0;24.0;0
1047;58.0;25.0;0.0;23.0;0
1048;58.0;25.0;0.0;24.0;0
1049;58.0;25.0;0.0;23.0;0
1050;58.0;25.0;0.0;24.0;0
1051;57.0;25.0;0.0;23.0;0
1052;57.0;25.0;0.0;23.0;0
1053;57.0;25.0;0.0;23.0;0
1054;57.0;25.0;0.0;23.0;0
1055;57.0;25.0;0.0;24.0;0
1056;57.0;25.0;0.0;24.0;0
1057;57.0;25.0;0.0;23.0;0
1058;57.0;25.0;0.0;24.0;0
1059;57.0;25.0;0.0;23.0;0
1060;57.0;25.0;0.0;23.0;0
1061;57.0;25.0;0.0;24.0;0
1062;57.0;25.0;0.0;24.0;0
1063;57.0;25.0;0.0;23.0;0
1064;57.0;25.0;0.0;23.0;0
1065;57.0;25.0;0.0;24.0;0
1066;57.0;25.0;0.0;23.0;0
1067;57.0;25.0;0.0;23.0;0
1068;57.0;25.0;0.0;24.0;0
1069;57.0;25.0;0.0;24.0;0
1070;57.0;25.0;0.0;24.0;0
1071;57.0;25.0;0.0;24.0;0
1072;57.0;25.0;0.0;24.0;0
1073;57.0;25.0;0.0;24.0;0
1074;57.0;25.0;0.0;23.0;0
1075;57.0;25.0;0.0;24.0;0
1076;57.0;25.0;0.0;24.0;0
1077;57.0;25.0;0.0;23.0;0
1078;57.0;25.0;0.0;23.0;0
1079;57.0;25.0;0.0;23.0;0
1080;57.0;25.0;0.0;24.0;0
1081;57.0;25.0;0.0;23.0;0
1082;57.0;25.0;0.0;24.0;0
1083;57.0;25.0;0.0;23.0;0
1084;57.0;25.0;0.0;24.0;0
1085;57.0;25.0;0.0;23.0;0
1086;57.0;25.0;0.0;23.0;0
1087;57.0;25.0;0.0;23.0;0
1088;57.0;25.0;0.0;23.0;0
1089;57.0;25.0;0.0;23.0;0
1090;57.0;25.0;0.0;24.0;0
1091;57.0;25.0;0.0;23.0;0
1092;57.0;25.0;0.0;24.0;0
1093;57.0;25.0;0.0;24.0;0
1094;57.0;25.0;0.0;24.0;0
1095;57.0;25.0;0.0;24.0;0
1096;57.0;25.0;0.0;23.0;0
1097;57.0;25.0;0.0;23.0;0
1098;57.0;25.0;0.0;24.0;0
1099;57.0;25.0;0.0;23.0;0
1100;57.0;25.0;0.0;24.0;0
1101;57.0;25.0;0.0;24.0;0
1102;57.0;25.0;0.0;23.0;0
1103;57.0;25.0;0.0;23.0;0
1104;57.0;25.0;0.0;24.0;0
1105;57.0;25.0;0.0;23.0;0
1106;57.0;24.0;0.0;23.0;0
1107;57.0;25.0;0.0;24.0;0
1108;57.0;25.0;0.0;23.0;0
1109;57.0;25.0;0.0;24.0;0
1110;57.0;25.0;0.0;23.0;0
1111;57.0;25.0;0.0;23.0;0
1112;57.0;24.0;0.0;24.0;0
1113;57.0;24.0;0.0;23.0;0
1114;57.0;24.0;0.0;23.0;0
1115;57.0;24.0;0.0;24.0;0
1116;57.0;24.0;0.0;24.0;0
1117;56.0;25.0;0.0;23.0;0
1118;57.0;24.0;0.0;23.0;0
1119;57.0;25.0;0.0;24.0;0
1120;57.0;24.0;0.0;24.0;0
1121;57.0;24.0;0.0;24.0;0
1122;57.0;24.0;0.0;23.0;0
1123;57.0;24.0;0.0;23.0;0
1124;57.0;24.0;0.0;23.0;0
1125;57.0;24.0;0.0;24.0;0
1126;57.0;24.0;0.0;23.0;0
1127;57.0;24.0;0.0;24.0;0
1128;57.0;24.0;0.0;23.0;0
1129;57.0;24.0;0.0;24.0;0
1130;57.0;24.0;0.0;23.0;0
1131;57.0;24.0;0.0;24.0;0
1132;57.0;24.0;0.0;23.0;0
1133;57.0;24.0;0.0;23.0;0
1134;57.0;24.0;0.0;24.0;0
1135;57.0;24.0;0.0;23.0;0
1136;57.0;24.0;0.0;23.0;0
1137;57.0;24.0;0.0;23.0;0
1138;57.0;24.0;0.0;23.0;0
1139;57.0;24.0;0.0;23.0;0
1140;57.0;24.0;0.0;23.0;0
1141;57.0;24.0;0.0;23.0;0
1142;57.0;24.0;0.0;23.0;0
1143;57.0;24.0;0.0;23.0;0
1144;57.0;24.0;0.0;23.0;0
1145;57.0;24.0;0.0;23.0;0
1146;57.0;24.0;0.0;23.0;0
1147;57.0;24.0;0.0;24.0;0
1148;57.0;24.0;0.0;23.0;0
1149;57.0;24.0;0.0;23.0;0
1150;57.0;24.0;0.0;23.0;0
1151;57.0;24.0;0.0;24.0;0
1152;57.0;24.0;0.0;23.0;0
1153;56.0;24.0;0.0;24.0;0
1154;56.0;24.0;0.0;24.0;0
1155;56.0;24.0;0.0;23.0;0
1156;56.0;24.0;0.0;24.0;0
1157;56.0;24.0;0.0;23.0;0
1158;56.0;24.0;0.0;24.0;0
1159;56.0;24.0;0.0;23.0;0
1160;56.0;24.0;0.0;24.0;0
1161;56.0;24.0;0.0;23.0;0
1162;56.0;24.0;0.0;23.0;0
1163;56.0;24.0;0.0;23.0;0
1164;56.0;24.0;0.0;23.0;0
1165;57.0;24.0;0.0;23.0;0
1166;57.0;24.0;0.0;24.0;0
1167;57.0;24.0;0.0;23.0;0
1168;57.0;24.0;0.0;24.0;0
1169;57.0;24.0;0.0;24.0;0
1170;57.0;24.0;0.0;24.0;0
1171;57.0;24.0;0.0;23.0;0
1172;57.0;24.0;0.0;24.0;0
1173;57.0;24.0;0.0;23.0;0
1174;57.0;24.0;0.0;23.0;0
1175;57.0;24.0;0.0;24.0;0
1176;57.0;24.0;0.0;24.0;0
1177;57.0;24.0;0.0;23.0;0
1178;57.0;24.0;0.0;23.0;0
1179;57.0;24.0;0.0;24.0;0
1180;57.0;24.0;0.0;24.0;0
1181;57.0;24.0;0.0;24.0;0
1182;57.0;24.0;0.0;24.0;0
1183;57.0;24.0;0.0;24.0;0
1184;57.0;24.0;0.0;23.0;0
1185;57.0;24.0;0.0;24.0;0
1186;57.0;24.0;0.0;24.0;0
1187;57.0;24.0;0.0;24.0;0
1188;57.0;24.0;0.0;24.0;0
1189;57.0;24.0;0.0;24.0;0
1190;57.0;24.0;0.0;23.0;0
1191;57.0;24.0;0.0;23.0;0
1192;57.0;24.0;0.0;24.0;0
1193;56.0;24.0;0.0;24.0;0
1194;56.0;24.0;0.0;23.0;0
1195;56.0;24.0;0.0;23.0;0
1196;56.0;24.0;0.0;24.0;0
1197;56.0;24.0;0.0;23.0;0
1198;56.0;24.0;0.0;23.0;0
1199;56.0;24.0;0.0;24.0;0
1200;56.0;24.0;0.0;23.0;0
1201;56.0;24.0;0.0;24.0;0
1202;56.0;24.0;0.0;24.0;0
1203;56.0;24.0;0.0;23.0;0
1204;57.0;24.0;0.0;24.0;0
1205;56.0;24.0;0.0;24.0;0
1206;56.0;24.0;0.0;23.0;0
1207;56.0;24.0;0.0;24.0;0
1208;56.0;24.0;0.0;23.0;0
1209;56.0;24.0;0.0;23.0;0
1210;56.0;24.0;0.0;23.0;0
1211;56.0;24.0;0.0;23.0;0
1212;56.0;24.0;0.0;23.0;0
1213;56.0;24.0;0.0;23.0;0
1214;56.0;24.0;0.0;23.0;0
1215;56.0;24.0;0.0;23.0;0
1216;56.0;24.0;0.0;23.0;0
1217;57.0;24.0;0.0;23.0;0
1218;57.0;24.0;0.0;23.0;0
1219;57.0;24.0;0.0;23.0;0
1220;57.0;24.0;0.0;23.0;0
1221;57.0;24.0;0.0;23.0;0
1222;57.0;24.0;0.0;24.0;0
1223;57.0;24.0;0.0;23.0;0
1224;57.0;24.0;0.0;23.0;0
1225;57.0;24.0;0.0;24.0;0
1226;57.0;24.0;0.0;23.0;0
1227;57.0;24.0;0.0;23.0;0
1228;57.0;24.0;0.0;23.0;0
1229;57.0;24.0;0.0;23.0;0
1230;56.0;24.0;0.0;23.0;0
1231;56.0;24.0;0.0;23.0;0
1232;57.0;24.0;0.0;23.0;0
1233;57.0;24.0;0.0;23.0;0
1234;57.0;24.0;0.0;23.0;0
1235;57.0;24.0;0.0;23.0;0
1236;57.0;24.0;0.0;23.0;0
1237;57.0;24.0;0.0;23.0;0
1238;57.0;24.0;0.0;23.0;0
1239;57.0;24.0;0.0;23.0;0
1240;57.0;24.0;0.0;24.0;0
1241;57.0;24.0;0.0;24.0;0
1242;57.0;24.0;0.0;23.0;0
1243;57.0;24.0;0.0;23.0;0
1244;57.0;24.0;0.0;24.0;0
1245;57.0;24.0;0.0;23.0;0
1246;57.0;24.0;0.0;23.0;0
1247;57.0;24.0;0.0;23.0;0
1248;57.0;24.0;0.0;23.0;0
1249;57.0;24.0;0.0;23.0;0
1250;57.0;24.0;0.0;23.0;0
1251;57.0;24.0;0.0;23.0;0
1252;57.0;24.0;0.0;23.0;0
1253;57.0;24.0;0.0;23.0;0
1254;57.0;24.0;0.0;23.0;0
1255;57.0;24.0;0.0;23.0;0
1256;57.0;24.0;0.0;23.0;0
1257;57.0;24.0;0.0;23.0;0
1258;57.0;24.0;0.0;24.0;0
1259;57.0;24.0;0.0;23.0;0
1260;57.0;24.0;0.0;23.0;0
1261;57.0;24.0;0.0;23.0;0
1262;57.0;24.0;0.0;23.0;0
1263;57.0;24.0;0.0;23.0;0
1264;57.0;24.0;0.0;23.0;0
1265;57.0;24.0;0.0;23.0;0
1266;57.0;24.0;0.0;24.0;0
1267;57.0;24.0;0.0;23.0;0
1268;57.0;24.0;0.0;23.0;0
1269;57.0;24.0;0.0;23.0;0
1270;57.0;24.0;0.0;23.0;0
1271;57.0;24.0;0.0;23.0;0
1272;57.0;24.0;0.0;23.0;0
1273;57.0;24.0;0.0;23.0;0
1274;57.0;24.0;0.0;23.0;0
1275;57.0;24.0;0.0;23.0;0
1276;57.0;24.0;0.0;23.0;0
1277;57.0;24.0;0.0;23.0;0
1278;57.0;24.0;0.0;23.0;0
1279;57.0;24.0;0.0;23.0;0
1280;57.0;24.0;0.0;23.0;0
1281;57.0;24.0;0.0;23.0;0
1282;57.0;24.0;0.0;24.0;0
1283;57.0;24.0;0.0;23.0;0
1284;57.0;24.0;0.0;23.0;0
1285;57.0;24.0;0.0;23.0;0
1286;57.0;24.0;0.0;23.0;0
1287;57.0;24.0;0.0;23.0;0
1288;57.0;24.0;0.0;23.0;0
1289;57.0;24.0;0.0;23.0;0
1290;57.0;24.0;0.0;23.0;0
1291;57.0;24.0;0.0;24.0;0
1292;57.0;24.0;0.0;23.0;0
1293;57.0;24.0;0.0;23.0;0
1294;57.0;24.0;0.0;24.0;0
1295;57.0;24.0;0.0;23.0;0
1296;57.0;24.0;0.0;23.0;0
1297;57.0;24.0;0.0;23.0;0
1298;58.0;24.0;0.0;23.0;0
1299;57.0;24.0;0.0;23.0;0
1300;57.0;24.0;0.0;23.0;0
1301;57.0;24.0;0.0;23.0;0
1302;57.0;24.0;0.0;23.0;0
1303;57.0;24.0;0.0;23.0;0
1304;57.0;24.0;0.0;23.0;0
1305;57.0;24.0;0.0;23.0;0
1306;57.0;24.0;0.0;23.0;0
1307;57.0;24.0;0.0;23.0;0
1308;57.0;24.0;0.0;23.0;0
1309;57.0;24.0;0.0;23.0;0
1310;57.0;24.0;0.0;23.0;0
1311;57.0;24.0;0.0;24.0;0
1312;57.0;24.0;0.0;23.0;0
1313;57.0;24.0;0.0;23.0;0
1314;57.0;24.0;0.0;23.0;0
1315;57.0;24.0;0.0;23.0;0
1316;57.0;24.0;0.0;23.0;0
1317;57.0;24.0;0.0;23.0;0
1318;57.0;24.0;0.0;23.0;0
1319;57.0;24.0;0.0;23.0;0
1320;57.0;24.0;0.0;23.0;0
1321;57.0;24.0;0.0;23.0;0
1322;57.0;24.0;0.0;24.0;0
1323;57.0;24.0;0.0;23.0;0
1324;57.0;24.0;0.0;23.0;0
1325;57.0;24.0;0.0;23.0;0
1326;57.0;24.0;0.0;23.0;0
1327;57.0;24.0;0.0;23.0;0
1328;57.0;24.0;0.0;23.0;0
1329;57.0;24.0;0.0;24.0;0
1330;57.0;24.0;0.0;23.0;0
1331;57.0;24.0;0.0;23.0;0
1332;57.0;24.0;0.0;23.0;0
1333;58.0;24.0;0.0;24.0;0
1334;58.0;24.0;0.0;24.0;0
1335;57.0;24.0;0.0;23.0;0
1336;57.0;24.0;0.0;23.0;0
1337;57.0;24.0;0.0;23.0;0
1338;57.0;24.0;0.0;24.0;0
